,Visitor,VisitorScore,Home,HomeScore,Date
596,Nuggets,114,Warriors,124,1/8/2018
597,Hawks,107,Clippers,108,1/8/2018
598,Heat,90,Raptors,89,1/9/2018
599,Trail Blazers,117,Thunder,106,1/9/2018
600,Magic,99,Mavericks,114,1/9/2018
601,Kings,86,Lakers,99,1/9/2018
602,Mavericks,115,Hornets,111,1/10/2018
603,Heat,114,Pacers,106,1/10/2018
604,Jazz,107,Wizards,104,1/10/2018
605,Pistons,114,Nets,80,1/10/2018
606,Bulls,122,Knicks,119,1/10/2018
607,Trail Blazers,112,Rockets,121,1/10/2018
608,Pelicans,102,Grizzlies,105,1/10/2018
609,Magic,103,Bucks,110,1/10/2018
610,Thunder,88,Timberwolves,104,1/10/2018
611,Hawks,110,Nuggets,97,1/10/2018
612,Clippers,125,Warriors,106,1/10/2018
613,Celtics,114,76ers,103,1/11/2018
614,Cavaliers,99,Raptors,133,1/11/2018
615,Clippers,121,Kings,115,1/11/2018
616,Spurs,81,Lakers,93,1/11/2018
617,Jazz,88,Hornets,99,1/12/2018
618,Cavaliers,95,Pacers,97,1/12/2018
619,Magic,119,Wizards,125,1/12/2018
620,Nets,110,Hawks,105,1/12/2018
621,Warriors,108,Bucks,94,1/12/2018
622,Knicks,108,Timberwolves,118,1/12/2018
623,Trail Blazers,113,Pelicans,119,1/12/2018
624,Grizzlies,78,Nuggets,87,1/12/2018
625,Rockets,112,Suns,95,1/12/2018
626,Lakers,107,Mavericks,101,1/13/2018
627,Kings,105,Clippers,126,1/13/2018
628,Thunder,101,Hornets,91,1/13/2018
629,Nets,113,Wizards,119,1/13/2018
630,Warriors,127,Raptors,125,1/13/2018
631,Pistons,105,Bulls,107,1/13/2018
632,Nuggets,80,Spurs,112,1/13/2018
633,Bucks,79,Heat,97,1/14/2018
634,Pelicans,123,Knicks,118,1/14/2018
635,Pacers,120,Suns,97,1/14/2018
636,Trail Blazers,103,Timberwolves,120,1/14/2018
637,Hornets,118,Pistons,107,1/15/2018
638,Raptors,111,76ers,117,1/15/2018
639,Bucks,104,Wizards,95,1/15/2018
640,Spurs,99,Hawks,102,1/15/2018
641,Knicks,119,Nets,104,1/15/2018
642,Heat,111,Bulls,119,1/15/2018
643,Lakers,114,Grizzlies,123,1/15/2018
644,Kings,88,Thunder,95,1/15/2018
645,Warriors,118,Cavaliers,108,1/15/2018
646,Pacers,109,Jazz,94,1/15/2018
647,Rockets,102,Clippers,113,1/15/2018
648,Timberwolves,102,Magic,108,1/16/2018
649,Pelicans,116,Celtics,113,1/16/2018
650,Mavericks,102,Nuggets,105,1/16/2018
651,Suns,111,Trail Blazers,118,1/16/2018
652,Wizards,109,Hornets,133,1/17/2018
653,Pelicans,93,Hawks,94,1/17/2018
654,Spurs,100,Nets,95,1/17/2018
655,Pistons,91,Raptors,96,1/17/2018
656,Warriors,119,Bulls,112,1/17/2018
657,Knicks,99,Grizzlies,105,1/17/2018
658,Heat,106,Bucks,101,1/17/2018
659,Lakers,90,Thunder,114,1/17/2018
660,Jazz,120,Kings,105,1/17/2018
661,Nuggets,104,Clippers,109,1/17/2018
662,76ers,89,Celtics,80,1/18/2018
663,Magic,103,Cavaliers,104,1/18/2018
664,Timberwolves,98,Rockets,116,1/18/2018
665,Pacers,86,Trail Blazers,100,1/18/2018
666,Spurs,83,Raptors,86,1/19/2018
667,Heat,95,Nets,101,1/19/2018
668,Wizards,122,Pistons,112,1/19/2018
669,Kings,88,Grizzlies,106,1/19/2018
670,Suns,108,Nuggets,100,1/19/2018
671,Knicks,117,Jazz,115,1/19/2018
672,Pacers,86,Lakers,99,1/19/2018
673,Thunder,148,Cavaliers,124,1/20/2018
674,Bulls,113,Hawks,97,1/20/2018
675,Heat,106,Hornets,105,1/20/2018
676,Grizzlies,104,Pelicans,111,1/20/2018
677,Bucks,94,76ers,116,1/20/2018
678,Warriors,108,Rockets,116,1/20/2018
679,Raptors,109,Timberwolves,115,1/20/2018
680,Clippers,113,Jazz,125,1/20/2018
681,Mavericks,108,Trail Blazers,117,1/20/2018
682,Magic,103,Celtics,95,1/21/2018
683,Knicks,107,Lakers,127,1/21/2018
684,Nets,101,Pistons,100,1/21/2018
685,Pacers,94,Spurs,86,1/21/2018
686,Kings,107,Hornets,112,1/22/2018
687,Jazz,90,Hawks,104,1/22/2018
688,Heat,90,Rockets,99,1/22/2018
689,76ers,101,Grizzlies,105,1/22/2018
690,Suns,105,Bucks,109,1/22/2018
691,Bulls,128,Pelicans,132,1/22/2018
692,Wizards,75,Mavericks,98,1/22/2018
693,Trail Blazers,101,Nuggets,104,1/22/2018
694,Timberwolves,126,Clippers,118,1/22/2018
695,Kings,105,Magic,99,1/23/2018
696,Nets,108,Thunder,109,1/23/2018
697,Cavaliers,102,Spurs,114,1/23/2018
698,Knicks,112,Warriors,123,1/23/2018
699,Celtics,107,Lakers,108,1/23/2018
700,Pelicans,101,Hornets,96,1/24/2018
701,Jazz,98,Pistons,95,1/24/2018
702,Suns,101,Pacers,116,1/24/2018
703,Bulls,101,76ers,115,1/24/2018
704,Raptors,108,Hawks,93,1/24/2018
705,Rockets,104,Mavericks,97,1/24/2018
706,Spurs,108,Grizzlies,85,1/24/2018
707,Timberwolves,114,Trail Blazers,123,1/24/2018
708,Celtics,113,Clippers,102,1/24/2018
709,Kings,89,Heat,88,1/25/2018
710,Wizards,112,Thunder,121,1/25/2018
711,Knicks,118,Nuggets,130,1/25/2018
712,Timberwolves,113,Warriors,126,1/25/2018
713,Hawks,110,Hornets,121,1/26/2018
714,Pacers,108,Cavaliers,115,1/26/2018
715,Jazz,97,Raptors,93,1/26/2018
716,Lakers,108,Bulls,103,1/26/2018
717,Clippers,109,Grizzlies,100,1/26/2018
718,Nets,91,Bucks,116,1/26/2018
719,Rockets,113,Pelicans,115,1/26/2018
720,Trail Blazers,107,Mavericks,93,1/26/2018
721,76ers,97,Spurs,78,1/26/2018
722,Knicks,107,Suns,85,1/26/2018
723,Thunder,121,Pistons,108,1/27/2018
724,Magic,112,Pacers,114,1/27/2018
725,Wizards,129,Hawks,104,1/27/2018
726,Hornets,91,Heat,95,1/27/2018
727,Celtics,105,Warriors,109,1/27/2018
728,Nets,97,Timberwolves,111,1/27/2018
729,Mavericks,89,Nuggets,91,1/27/2018
730,Bucks,110,Bulls,96,1/28/2018
731,Suns,103,Rockets,113,1/28/2018
732,Clippers,112,Pelicans,103,1/28/2018
733,Pistons,104,Cavaliers,121,1/28/2018
734,Lakers,111,Raptors,123,1/28/2018
735,76ers,112,Thunder,122,1/28/2018
736,Kings,98,Spurs,113,1/28/2018
737,Hornets,96,Pacers,105,1/29/2018
738,Timberwolves,100,Hawks,105,1/29/2018
739,Suns,109,Grizzlies,120,1/29/2018
740,76ers,95,Bucks,107,1/29/2018
741,Heat,95,Mavericks,88,1/29/2018
742,Celtics,111,Nuggets,110,1/29/2018
743,Thunder,96,Wizards,102,1/30/2018
744,Nets,95,Knicks,111,1/30/2018
745,Timberwolves,104,Raptors,109,1/30/2018
746,Cavaliers,114,Pistons,125,1/30/2018
747,Magic,107,Rockets,114,1/30/2018
748,Kings,114,Pelicans,103,1/30/2018
749,Nuggets,104,Spurs,106,1/30/2018
750,Warriors,99,Jazz,129,1/30/2018
751,Trail Blazers,104,Clippers,96,1/30/2018
752,Grizzlies,101,Pacers,105,1/31/2018
753,Lakers,105,Magic,127,1/31/2018
754,Hornets,123,Hawks,110,1/31/2018
755,76ers,108,Nets,116,1/31/2018
756,Heat,89,Cavaliers,91,1/31/2018
757,Knicks,73,Celtics,103,1/31/2018
758,Bulls,108,Trail Blazers,124,1/31/2018
759,Mavericks,88,Suns,102,1/31/2018
760,Grizzlies,102,Pistons,104,2/1/2018
761,Raptors,119,Wizards,122,2/1/2018
762,Bucks,89,Timberwolves,108,2/1/2018
763,Rockets,102,Spurs,91,2/1/2018
764,Thunder,124,Nuggets,127,2/1/2018
765,Pacers,126,Hornets,133,2/2/2018
766,Hawks,110,Celtics,119,2/2/2018
767,Lakers,102,Nets,99,2/2/2018
768,Trail Blazers,105,Raptors,130,2/2/2018
769,Heat,97,76ers,103,2/2/2018
770,Knicks,90,Bucks,92,2/2/2018
771,Pelicans,114,Thunder,100,2/2/2018
772,Jazz,129,Suns,97,2/2/2018
773,Warriors,119,Kings,104,2/2/2018
774,Bulls,103,Clippers,113,2/3/2018
775,Heat,107,Pistons,111,2/3/2018
776,76ers,92,Pacers,100,2/3/2018
777,Wizards,115,Magic,98,2/3/2018
778,Rockets,120,Cavaliers,88,2/3/2018
779,Pelicans,107,Timberwolves,118,2/3/2018
780,Jazz,120,Spurs,111,2/3/2018
781,Warriors,108,Nuggets,115,2/3/2018
782,Mavericks,106,Kings,99,2/3/2018
783,Trail Blazers,96,Celtics,97,2/4/2018
784,Bucks,109,Nets,94,2/4/2018
785,Hawks,99,Knicks,96,2/4/2018
786,Grizzlies,86,Raptors,101,2/4/2018
787,Lakers,108,Thunder,104,2/4/2018
788,Hornets,115,Suns,110,2/4/2018
789,Trail Blazers,91,Pistons,111,2/5/2018
790,Wizards,111,Pacers,102,2/5/2018
791,Magic,111,Heat,109,2/5/2018
792,Jazz,133,Pelicans,109,2/5/2018
793,Hornets,104,Nuggets,121,2/5/2018
794,Bulls,98,Kings,104,2/5/2018
795,Mavericks,101,Clippers,104,2/5/2018
796,Cavaliers,98,Magic,116,2/6/2018
797,Celtics,91,Raptors,111,2/6/2018
798,Grizzlies,82,Hawks,108,2/6/2018
799,Rockets,123,Nets,113,2/6/2018
800,Bucks,103,Knicks,89,2/6/2018
801,Wizards,102,76ers,115,2/6/2018
802,Thunder,125,Warriors,105,2/6/2018
803,Suns,93,Lakers,112,2/6/2018
804,Nets,106,Pistons,115,2/7/2018
805,Rockets,109,Heat,101,2/7/2018
806,Timberwolves,138,Cavaliers,140,2/7/2018
807,Jazz,92,Grizzlies,88,2/7/2018
808,Spurs,129,Suns,81,2/7/2018
809,Hawks,98,Magic,100,2/8/2018
810,Knicks,88,Raptors,113,2/8/2018
811,Celtics,110,Wizards,104,2/8/2018
812,Hornets,103,Trail Blazers,109,2/8/2018
813,Mavericks,103,Warriors,121,2/8/2018
814,Thunder,81,Lakers,106,2/8/2018
815,Clippers,108,Pistons,95,2/9/2018
816,Pelicans,82,76ers,100,2/9/2018
817,Cavaliers,123,Hawks,107,2/9/2018
818,Pacers,97,Celtics,91,2/9/2018
819,Bucks,85,Heat,91,2/9/2018
820,Nuggets,104,Rockets,130,2/9/2018
821,Hornets,94,Jazz,106,2/9/2018
822,Timberwolves,113,Bulls,114,2/9/2018
823,Trail Blazers,118,Kings,100,2/9/2018
824,Pelicans,138,Nets,128,2/10/2018
825,Bucks,111,Magic,104,2/10/2018
826,Clippers,98,76ers,112,2/10/2018
827,Wizards,101,Bulls,90,2/10/2018
828,Lakers,123,Mavericks,130,2/10/2018
829,Spurs,105,Warriors,122,2/10/2018
830,Nuggets,123,Suns,113,2/10/2018
831,Raptors,123,Hornets,103,2/11/2018
832,Pistons,115,Hawks,118,2/11/2018
833,Cavaliers,121,Celtics,99,2/11/2018
834,Knicks,113,Pacers,121,2/11/2018
835,Mavericks,97,Rockets,104,2/11/2018
836,Kings,106,Timberwolves,111,2/11/2018
837,Grizzlies,92,Thunder,110,2/11/2018
838,Jazz,115,Trail Blazers,96,2/11/2018
839,Pelicans,118,Pistons,103,2/12/2018
840,Knicks,92,76ers,108,2/12/2018
841,Clippers,114,Nets,101,2/12/2018
842,Magic,101,Bulls,105,2/12/2018
843,Spurs,99,Jazz,101,2/12/2018
844,Suns,83,Warriors,129,2/12/2018
845,Heat,112,Raptors,115,2/13/2018
846,Hawks,92,Bucks,97,2/13/2018
847,Rockets,126,Timberwolves,108,2/13/2018
848,Cavaliers,120,Thunder,112,2/13/2018
849,Kings,114,Mavericks,109,2/13/2018
850,Spurs,109,Nuggets,117,2/13/2018
851,Hawks,98,Pistons,104,2/14/2018
852,Hornets,104,Magic,102,2/14/2018
853,Heat,102,76ers,104,2/14/2018
854,Pacers,108,Nets,103,2/14/2018
855,Wizards,118,Knicks,113,2/14/2018
856,Clippers,129,Celtics,119,2/14/2018
857,Raptors,122,Bulls,98,2/14/2018
858,Kings,91,Rockets,100,2/14/2018
859,Thunder,121,Grizzlies,114,2/14/2018
860,Lakers,117,Pelicans,139,2/14/2018
861,Suns,97,Jazz,107,2/14/2018
862,Warriors,117,Trail Blazers,123,2/14/2018
863,Nuggets,134,Bucks,123,2/15/2018
864,Lakers,111,Timberwolves,119,2/15/2018
865,Nets,96,Hornets,111,2/22/2018
866,Knicks,120,Magic,113,2/22/2018
867,Wizards,110,Cavaliers,103,2/22/2018
868,76ers,116,Bulls,115,2/22/2018
869,Thunder,110,Kings,107,2/22/2018
870,Clippers,127,Warriors,134,2/22/2018
871,Celtics,110,Pistons,98,2/23/2018
872,Hawks,93,Pacers,116,2/23/2018
873,Hornets,122,Wizards,105,2/23/2018
874,Bucks,122,Raptors,119,2/23/2018
875,Timberwolves,102,Rockets,120,2/23/2018
876,Cavaliers,112,Grizzlies,89,2/23/2018
877,Heat,123,Pelicans,124,2/23/2018
878,Spurs,119,Nuggets,122,2/23/2018
879,Clippers,128,Suns,117,2/23/2018
880,Trail Blazers,100,Jazz,81,2/23/2018
881,Mavericks,102,Lakers,124,2/23/2018
882,Magic,105,76ers,116,2/24/2018
883,Grizzlies,89,Heat,115,2/24/2018
884,Celtics,121,Knicks,112,2/24/2018
885,Thunder,80,Warriors,112,2/24/2018
886,Bulls,104,Timberwolves,122,2/24/2018
887,Trail Blazers,106,Suns,104,2/24/2018
888,Mavericks,90,Jazz,97,2/24/2018
889,Lakers,113,Kings,108,2/24/2018
890,Pistons,98,Hornets,114,2/25/2018
891,Pelicans,123,Bucks,121,2/25/2018
892,Spurs,110,Cavaliers,94,2/25/2018
893,76ers,94,Wizards,109,2/25/2018
894,Rockets,119,Nuggets,114,2/25/2018
895,Lakers,123,Hawks,104,2/26/2018
896,Grizzlies,98,Celtics,109,2/26/2018
897,Bulls,87,Nets,104,2/26/2018
898,Warriors,125,Knicks,111,2/26/2018
899,Pistons,94,Raptors,123,2/26/2018
900,Suns,116,Pelicans,125,2/26/2018
901,Magic,105,Thunder,112,2/26/2018
902,Pacers,103,Mavericks,109,2/26/2018
903,Rockets,96,Jazz,85,2/26/2018
904,Timberwolves,118,Kings,100,2/26/2018
905,Bulls,103,Hornets,118,2/27/2018
906,Nets,123,Cavaliers,129,2/27/2018
907,76ers,101,Heat,102,2/27/2018
908,Wizards,107,Bucks,104,2/27/2018
909,Kings,99,Trail Blazers,116,2/27/2018
910,Clippers,122,Nuggets,120,2/27/2018
911,Bucks,87,Pistons,110,2/28/2018
912,Raptors,117,Magic,104,2/28/2018
913,Pacers,102,Hawks,107,2/28/2018
914,Hornets,106,Celtics,134,2/28/2018
915,Warriors,109,Wizards,101,2/28/2018
916,Suns,110,Grizzlies,102,2/28/2018
917,Thunder,111,Mavericks,110,2/28/2018
918,Pelicans,121,Spurs,116,2/28/2018
919,Rockets,105,Clippers,92,2/28/2018
920,Lakers,131,Heat,113,3/1/2018
921,76ers,108,Cavaliers,97,3/1/2018
922,Nets,111,Kings,116,3/1/2018
923,Timberwolves,99,Trail Blazers,108,3/1/2018
924,Pistons,106,Magic,115,3/2/2018
925,Hornets,99,76ers,110,3/2/2018
926,Warriors,114,Hawks,109,3/2/2018
927,Raptors,102,Wizards,95,3/2/2018
928,Mavericks,100,Bulls,108,3/2/2018
929,Nuggets,108,Grizzlies,102,3/2/2018
930,Pacers,103,Bucks,96,3/2/2018
931,Thunder,124,Suns,116,3/2/2018
932,Timberwolves,108,Jazz,116,3/2/2018
933,Knicks,105,Clippers,128,3/2/2018
934,Grizzlies,100,Magic,107,3/3/2018
935,Nuggets,126,Cavaliers,117,3/3/2018
936,Pistons,96,Heat,105,3/3/2018
937,Celtics,120,Rockets,123,3/3/2018
938,Lakers,116,Spurs,112,3/3/2018
939,Thunder,100,Trail Blazers,108,3/3/2018
940,Jazz,98,Kings,91,3/3/2018
941,Suns,112,Hawks,113,3/4/2018
942,Hornets,98,Raptors,103,3/4/2018
943,Pacers,98,Wizards,95,3/4/2018
944,Pelicans,126,Mavericks,109,3/4/2018
945,76ers,110,Bucks,118,3/4/2018
946,Nets,120,Clippers,123,3/4/2018
947,Knicks,99,Kings,102,3/4/2018
948,Pistons,90,Cavaliers,112,3/5/2018
949,Bucks,89,Pacers,92,3/5/2018
950,Suns,103,Heat,125,3/5/2018
951,Celtics,105,Bulls,89,3/5/2018
952,Grizzlies,98,Spurs,100,3/5/2018
953,Magic,80,Jazz,94,3/5/2018
954,Trail Blazers,108,Lakers,103,3/5/2018
955,76ers,128,Hornets,114,3/6/2018
956,Hawks,90,Raptors,106,3/6/2018
957,Heat,113,Wizards,117,3/6/2018
958,Rockets,122,Thunder,112,3/6/2018
959,Nuggets,107,Mavericks,118,3/6/2018
960,Knicks,87,Trail Blazers,111,3/6/2018
961,Nets,101,Warriors,114,3/6/2018
962,Pelicans,121,Clippers,116,3/6/2018
963,Jazz,104,Pacers,84,3/7/2018
964,Raptors,121,Pistons,119,3/7/2018
965,Grizzlies,110,Bulls,119,3/7/2018
966,Rockets,110,Bucks,99,3/7/2018
967,Pelicans,114,Kings,101,3/7/2018
968,Cavaliers,113,Nuggets,108,3/7/2018
969,Magic,107,Lakers,108,3/7/2018
970,Nets,125,Hornets,111,3/8/2018
971,76ers,99,Heat,108,3/8/2018
972,Celtics,117,Timberwolves,109,3/8/2018
973,Suns,87,Thunder,115,3/8/2018
974,Spurs,107,Warriors,110,3/8/2018
975,Bulls,83,Pistons,99,3/9/2018
976,Hawks,87,Pacers,112,3/9/2018
977,Rockets,105,Raptors,108,3/9/2018
978,Jazz,95,Grizzlies,78,3/9/2018
979,Knicks,112,Bucks,120,3/9/2018
980,Wizards,116,Pelicans,97,3/9/2018
981,Lakers,116,Nuggets,125,3/9/2018
982,Warriors,108,Trail Blazers,125,3/9/2018
983,Magic,88,Kings,94,3/9/2018
984,Cavaliers,102,Clippers,116,3/9/2018
985,Suns,115,Hornets,122,3/10/2018
986,Wizards,102,Heat,129,3/10/2018
987,Grizzlies,80,Mavericks,114,3/10/2018
988,Spurs,94,Thunder,104,3/10/2018
989,Magic,105,Clippers,113,3/10/2018
990,Raptors,132,Knicks,106,3/11/2018
991,Bulls,129,Hawks,122,3/11/2018
992,Warriors,103,Timberwolves,109,3/11/2018
993,Jazz,116,Pelicans,99,3/11/2018
994,Kings,104,Nuggets,130,3/11/2018
995,Rockets,105,Mavericks,82,3/11/2018
996,Pacers,99,Celtics,97,3/11/2018
997,76ers,120,Nets,97,3/11/2018
998,Cavaliers,113,Lakers,127,3/11/2018
999,Spurs,93,Rockets,109,3/12/2018
1000,Bucks,121,Grizzlies,103,3/12/2018
1001,Kings,101,Thunder,106,3/12/2018
1002,Heat,99,Trail Blazers,115,3/12/2018
1003,Pacers,101,76ers,98,3/13/2018
1004,Timberwolves,116,Wizards,111,3/13/2018
1005,Thunder,119,Hawks,107,3/13/2018
1006,Raptors,116,Nets,102,3/13/2018
1007,Mavericks,110,Knicks,97,3/13/2018
1008,Clippers,112,Bulls,106,3/13/2018
1009,Hornets,115,Pelicans,119,3/13/2018
1010,Magic,72,Spurs,108,3/13/2018
1011,Pistons,79,Jazz,110,3/13/2018
1012,Cavaliers,129,Suns,107,3/13/2018
1013,Nuggets,103,Lakers,112,3/13/2018
1014,Bucks,117,Magic,126,3/14/2018
1015,Wizards,125,Celtics,124,3/14/2018
1016,Heat,119,Kings,123,3/14/2018
1017,Lakers,106,Warriors,117,3/14/2018
1018,Raptors,106,Pacers,99,3/15/2018
1019,Hornets,129,Hawks,117,3/15/2018
1020,76ers,118,Knicks,110,3/15/2018
1021,Clippers,96,Rockets,101,3/15/2018
1022,Bulls,111,Grizzlies,110,3/15/2018
1023,Pelicans,93,Spurs,98,3/15/2018
1024,Pistons,113,Nuggets,120,3/15/2018
1025,Suns,88,Jazz,116,3/15/2018
1026,Cavaliers,105,Trail Blazers,113,3/15/2018
1027,Celtics,92,Magic,83,3/16/2018
1028,Nets,116,76ers,120,3/16/2018
1029,Mavericks,115,Raptors,122,3/16/2018
1030,Clippers,113,Thunder,121,3/16/2018
1031,Kings,98,Warriors,93,3/16/2018
1032,Heat,92,Lakers,91,3/16/2018
1033,Hawks,117,Bucks,122,3/17/2018
1034,Pacers,102,Wizards,109,3/17/2018
1035,Rockets,107,Pelicans,101,3/17/2018
1036,Mavericks,106,Nets,114,3/17/2018
1037,Hornets,101,Knicks,124,3/17/2018
1038,Cavaliers,114,Bulls,109,3/17/2018
1039,Nuggets,94,Grizzlies,101,3/17/2018
1040,Timberwolves,101,Spurs,117,3/17/2018
1041,Kings,97,Jazz,103,3/17/2018
1042,Warriors,124,Suns,109,3/17/2018
1043,Pistons,87,Trail Blazers,100,3/17/2018
1044,Thunder,132,Raptors,125,3/18/2018
1045,Celtics,89,Pelicans,108,3/18/2018
1046,Rockets,129,Timberwolves,120,3/18/2018
1047,Trail Blazers,122,Clippers,109,3/18/2018
1048,Bucks,117,Cavaliers,124,3/19/2018
1049,Lakers,100,Pacers,110,3/19/2018
1050,Hornets,94,76ers,108,3/19/2018
1051,Grizzlies,115,Nets,118,3/19/2018
1052,Nuggets,141,Heat,149,3/19/2018
1053,Bulls,92,Knicks,110,3/19/2018
1054,Warriors,75,Spurs,89,3/19/2018
1055,Pistons,106,Kings,90,3/19/2018
1056,Raptors,93,Magic,86,3/20/2018
1057,Thunder,99,Celtics,100,3/20/2018
1058,Clippers,109,Timberwolves,123,3/20/2018
1059,Mavericks,105,Pelicans,115,3/20/2018
1060,Hawks,99,Jazz,94,3/20/2018
1061,Pistons,115,Suns,88,3/20/2018
1062,Rockets,115,Trail Blazers,111,3/20/2018
1063,Raptors,129,Cavaliers,132,3/21/2018
1064,Grizzlies,105,76ers,119,3/21/2018
1065,Hornets,111,Nets,105,3/21/2018
1066,Knicks,98,Heat,119,3/21/2018
1067,Pacers,92,Pelicans,96,3/21/2018
1068,Nuggets,135,Bulls,102,3/21/2018
1069,Clippers,127,Bucks,120,3/21/2018
1070,Wizards,90,Spurs,98,3/21/2018
1071,Grizzlies,79,Hornets,140,3/22/2018
1072,76ers,118,Magic,98,3/22/2018
1073,Pistons,96,Rockets,100,3/22/2018
1074,Lakers,125,Pelicans,128,3/22/2018
1075,Jazz,119,Mavericks,112,3/22/2018
1076,Hawks,90,Kings,105,3/22/2018
1077,Clippers,104,Pacers,109,3/23/2018
1078,Nuggets,108,Wizards,100,3/23/2018
1079,Suns,95,Cavaliers,120,3/23/2018
1080,Timberwolves,108,Knicks,104,3/23/2018
1081,Nets,112,Raptors,116,3/23/2018
1082,Bucks,118,Bulls,105,3/23/2018
1083,Heat,99,Thunder,105,3/23/2018
1084,Jazz,120,Spurs,124,3/23/2018
1085,Celtics,105,Trail Blazers,100,3/23/2018
1086,Hawks,94,Warriors,106,3/23/2018
1087,Timberwolves,108,76ers,120,3/24/2018
1088,Bulls,95,Pistons,117,3/24/2018
1089,Suns,99,Magic,105,3/24/2018
1090,Pelicans,91,Rockets,114,3/24/2018
1091,Lakers,100,Grizzlies,93,3/24/2018
1092,Hornets,102,Mavericks,98,3/24/2018
1093,Cavaliers,121,Nets,114,3/25/2018
1094,Spurs,103,Bucks,106,3/25/2018
1095,Heat,107,Pacers,113,3/25/2018
1096,Clippers,117,Raptors,106,3/25/2018
1097,Knicks,101,Wizards,97,3/25/2018
1098,Celtics,104,Kings,93,3/25/2018
1099,Trail Blazers,108,Thunder,105,3/25/2018
1100,Hawks,99,Rockets,118,3/25/2018
1101,Jazz,110,Warriors,91,3/25/2018
1102,Knicks,128,Hornets,137,3/26/2018
1103,Lakers,106,Pistons,112,3/26/2018
1104,Nuggets,104,76ers,123,3/26/2018
1105,Grizzlies,101,Timberwolves,93,3/26/2018
1106,Celtics,102,Suns,94,3/26/2018
1107,Spurs,106,Wizards,116,3/27/2018
1108,Nuggets,110,Raptors,114,3/27/2018
1109,Cavaliers,79,Heat,98,3/27/2018
1110,Bulls,86,Rockets,118,3/27/2018
1111,Trail Blazers,107,Pelicans,103,3/27/2018
1112,Mavericks,103,Kings,97,3/27/2018
1113,Pacers,92,Warriors,81,3/27/2018
1114,Bucks,98,Clippers,105,3/27/2018
1115,Cavaliers,118,Hornets,105,3/28/2018
1116,Nets,111,Magic,104,3/28/2018
1117,Knicks,101,76ers,118,3/28/2018
1118,Trail Blazers,103,Grizzlies,108,3/28/2018
1119,Hawks,114,Timberwolves,126,3/28/2018
1120,Celtics,97,Jazz,94,3/28/2018
1121,Clippers,111,Suns,99,3/28/2018
1122,Mavericks,93,Lakers,103,3/28/2018
1123,Wizards,92,Pistons,103,3/29/2018
1124,Bulls,92,Heat,103,3/29/2018
1125,Thunder,99,Spurs,103,3/29/2018
1126,Pacers,106,Kings,103,3/29/2018
1127,Bucks,116,Warriors,107,3/29/2018
1128,Bulls,90,Magic,82,3/30/2018
1129,76ers,101,Hawks,91,3/30/2018
1130,Pelicans,102,Cavaliers,107,3/30/2018
1131,Suns,103,Rockets,104,3/30/2018
1132,Nuggets,126,Thunder,125,3/30/2018
1133,Timberwolves,93,Mavericks,92,3/30/2018
1134,Grizzlies,97,Jazz,107,3/30/2018
1135,Bucks,124,Lakers,122,3/30/2018
1136,Clippers,96,Trail Blazers,105,3/30/2018
1137,Hornets,93,Wizards,107,3/31/2018
1138,Pistons,115,Knicks,109,3/31/2018
1139,Raptors,99,Celtics,110,3/31/2018
1140,Nets,110,Heat,109,3/31/2018
1141,Warriors,112,Kings,96,3/31/2018
1142,76ers,119,Hornets,102,4/1/2018
1143,Wizards,94,Bulls,113,4/1/2018
1144,Rockets,83,Spurs,100,4/1/2018
1145,Pacers,111,Clippers,104,4/1/2018
1146,Magic,88,Hawks,94,4/1/2018
1147,Pistons,108,Nets,96,4/1/2018
1148,Mavericks,87,Cavaliers,98,4/1/2018
1149,Thunder,109,Pelicans,104,4/1/2018
1150,Jazz,121,Timberwolves,97,4/1/2018
1151,Bucks,125,Nuggets,128,4/1/2018
1152,Suns,107,Warriors,117,4/1/2018
1153,Grizzlies,98,Trail Blazers,113,4/1/2018
1154,Kings,84,Lakers,83,4/1/2018
1155,Raptors,106,Cavaliers,112,4/3/2018
1156,Nets,95,76ers,121,4/3/2018
1157,Hawks,98,Heat,101,4/3/2018
1158,Magic,97,Knicks,73,4/3/2018
1159,Hornets,114,Bulls,120,4/3/2018
1160,Wizards,104,Rockets,120,4/3/2018
1161,Celtics,102,Bucks,106,4/3/2018
1162,Warriors,111,Thunder,107,4/3/2018
1163,Trail Blazers,109,Mavericks,115,4/3/2018
1164,Pacers,104,Nuggets,107,4/3/2018
1165,Lakers,110,Jazz,117,4/3/2018
1166,Kings,94,Suns,97,4/3/2018
1167,Spurs,110,Clippers,113,4/3/2018
1168,76ers,115,Pistons,108,4/4/2018
1169,Mavericks,100,Magic,105,4/4/2018
1170,Heat,115,Hawks,86,4/4/2018
1171,Celtics,78,Raptors,96,4/4/2018
1172,Grizzlies,95,Pelicans,123,4/4/2018
1173,Spurs,112,Lakers,122,4/4/2018
1174,Warriors,106,Pacers,126,4/5/2018
1175,Wizards,115,Cavaliers,119,4/5/2018
1176,Trail Blazers,94,Rockets,96,4/5/2018
1177,Nets,119,Bucks,111,4/5/2018
1178,Clippers,95,Jazz,117,4/5/2018
1179,Timberwolves,96,Nuggets,100,4/5/2018
1180,Mavericks,106,Pistons,113,4/6/2018
1181,Hornets,137,Magic,100,4/6/2018
1182,Cavaliers,130,76ers,132,4/6/2018
1183,Hawks,103,Wizards,97,4/6/2018
1184,Bulls,104,Celtics,111,4/6/2018
